# nucid	mass_u	uncertainty_u	AME2020 ground states
340830000	82.919118604	3.26e-06
340840000	83.918466761	2.1e-06
340850000	84.922260758	2.8e-06
340860000	85.924311732	2.7e-06
340870000	86.928688616	2.4e-06
340880000	87.931417490	3.6e-06
340890000	88.936669058	4e-06
340900000	89.940096000	0.000354
340910000	90.945700000	0.000465
340920000	91.949840	0.000429
340930000	92.956135	0.000429
340940000	93.960490	0.000537
340950000	94.967300	0.000537
350650000	64.982297	0.000537
350660000	65.974697	0.000429
350670000	66.965078	0.000322
350680000	67.958356	0.000278
350690000	68.950338410	4.51e-05
350700000	69.944792321	1.6e-05
350710000	70.939342153	5.8e-06
350720000	71.936594606	1.1e-06
350730000	72.931673441	7.24e-06
350740000	73.929910279	6.26e-06
350750000	74.925810566	4.6e-06
350760000	75.924541574	1e-05
350770000	76.921379193	3.02e-06
350780000	77.921145858	3.84e-06
350790000	78.918337574	1.07e-06
350800000	79.918529784	1.06e-06
350810000	80.916288197	1.05e-06
350820000	81.916801752	1.04e-06
350830000	82.915175285	4.07e-06
350840000	83.916496417	2.76e-05
350850000	84.915645758	3.3e-06
350860000	85.918805432	3.3e-06
350870000	86.920674016	3.4e-06
350880000	87.924083290	3.4e-06
350890000	88.926704558	3.5e-06
350900000	89.931292848	3.6e-06
350910000	90.934398617	3.8e-06
350920000	91.939631595	7.2e-06
350930000	92.943220000	0.000462
